#m: month      
#r cell number     
#c1 compartmet1 lower_gas     
#c2 compartmet2 lower_fine_particle     
#c3 compartmet3 lower_coarse_particle     
#e total emission in this cell (mol/h) 
#rgp: ratio of gas to particle  
#rfcp ratio of fine to coarse particle 
#m r c1 c2 c3 e(mol/h) rgp rfcp
11 1361 2 9 10 34.7089243099 1 0
11 1362 2 9 10 14.484294477 1 0
11 1363 2 9 10 5.0635338626 1 0
11 1364 2 9 10 6.4466327564 1 0
11 1365 2 9 10 5.1680081549 1 0
11 1366 2 9 10 15.603963996 1 0
11 1367 2 9 10 20.1903628778 1 0
11 1368 2 9 10 18.9272328526 1 0
11 1369 2 9 10 44.3910438239 1 0
11 1370 2 9 10 42.5607503776 1 0
11 1371 2 9 10 36.6887310841 1 0
11 1372 2 9 10 26.7749967325 1 0
11 1375 2 9 10 0.0023578406 1 0
11 1376 2 9 10 0.0070735206 1 0
11 1379 2 9 10 4.04551236739181E-005 1 0
11 1380 2 9 10 0.0001213654 1 0
11 1385 2 9 10 0.0785733942 1 0
11 1386 2 9 10 0.0261911422 1 0
11 1387 2 9 10 0.0083086631 1 0
11 1388 2 9 10 0.0249259838 1 0
11 1390 2 9 10 5.2262959649 1 0
11 1391 2 9 10 8.5233062567 1 0
11 1392 2 9 10 9.8910281781 1 0
11 1393 2 9 10 4.086293928 1 0
11 1394 2 9 10 4.1651974762 1 0
11 1395 2 9 10 5.210680548 1 0
11 1396 2 9 10 7.2227479988 1 0
11 1397 2 9 10 1.5333712519 1 0
11 1398 2 9 10 2.213173801 1 0
11 1399 2 9 10 2.2486502415 1 0
11 1400 2 9 10 1.6398021917 1 0
11 1401 2 9 10 4.8372376321 1 0
11 1402 2 9 10 5.8594766817 1 0
11 1403 2 9 10 7.9810176671 1 0
11 1404 2 9 10 11.2018632857 1 0
11 1405 2 9 10 7.4663066396 1 0
11 1406 2 9 10 9.7154747696 1 0
11 1407 2 9 10 8.4789296868 1 0
11 1408 2 9 10 3.7566794834 1 0
11 1409 2 9 10 1.5391942606 1 0
11 1410 2 9 10 0.9575671851 1 0
11 1411 2 9 10 1.2432522782 1 0
11 1412 2 9 10 2.3962484609 1 0
11 1413 2 9 10 0.4917631728 1 0
11 1414 2 9 10 0.1642206597 1 0
11 1415 2 9 10 0.0002995669 1 0
11 1417 2 9 10 0.1584783553 1 0
11 1418 2 9 10 0.0657250663 1 0
11 1419 2 9 10 0.3878820786 1 0
11 1420 2 9 10 1.1249492843 1 0
11 1421 2 9 10 1.6655817096 1 0
11 1422 2 9 10 6.6943560837 1 0
11 1423 2 9 10 9.3474232886 1 0
11 1424 2 9 10 9.6247849426 1 0
11 1425 2 9 10 3.1490668134 1 0
11 1426 2 9 10 41.2027928122 1 0
11 1427 2 9 10 51.8809036004 1 0
11 1428 2 9 10 35.1834126648 1 0
11 1429 2 9 10 67.8160411013 1 0
11 1430 2 9 10 31.073816452 1 0
11 1431 2 9 10 8.4684748129 1 0
11 1455 2 9 10 0.0033476193 1 0
11 1456 2 9 10 0.0100428612 1 0
11 1457 2 9 10 26.8004649779 1 0
11 1458 2 9 10 20.3745801292 1 0
11 1459 2 9 10 13.4034234373 1 0
11 1460 2 9 10 5.8870002971 1 0
11 1461 2 9 10 6.4053473334 1 0
11 1462 2 9 10 28.1658995584 1 0
11 1463 2 9 10 34.8215596616 1 0
11 1464 2 9 10 26.3723438269 1 0
11 1465 2 9 10 22.8742714211 1 0
11 1466 2 9 10 30.5486559453 1 0
11 1467 2 9 10 23.7948829468 1 0
11 1468 2 9 10 2.6129443336 1 0
11 1471 2 9 10 0.0346198583 1 0
11 1472 2 9 10 0.1038595694 1 0
11 1475 2 9 10 0.0005939971 1 0
11 1476 2 9 10 0.0017819917 1 0
11 1483 2 9 10 0.1219949993 1 0
11 1484 2 9 10 0.365985052 1 0
11 1486 2 9 10 2.1788798726 1 0
11 1487 2 9 10 2.3566084128 1 0
11 1488 2 9 10 0.5331869691 1 0
11 1489 2 9 10 3.0489271399 1 0
11 1490 2 9 10 7.1554548633 1 0
11 1491 2 9 10 7.4966193002 1 0
11 1492 2 9 10 4.0724155955 1 0
11 1493 2 9 10 1.0891572555 1 0
11 1494 2 9 10 1.323730531 1 0
11 1495 2 9 10 2.1060545012 1 0
11 1496 2 9 10 3.4361286267 1 0
11 1497 2 9 10 22.4273390496 1 0
11 1498 2 9 10 16.2544319385 1 0
11 1499 2 9 10 10.1844821379 1 0
11 1500 2 9 10 4.2175031347 1 0
11 1501 2 9 10 21.9448072391 1 0
11 1502 2 9 10 14.3848005457 1 0
11 1503 2 9 10 7.4622876091 1 0
11 1504 2 9 10 1.17726789 1 0
11 1505 2 9 10 0.1700876889 1 0
11 1506 2 9 10 0.2710733549 1 0
11 1507 2 9 10 5.5504375151 1 0
11 1508 2 9 10 16.0081705672 1 0
11 1509 2 9 10 5.689285577 1 0
11 1510 2 9 10 1.9008282401 1 0
11 1511 2 9 10 0.0043985008 1 0
11 1513 2 9 10 0.0011042596 1 0
11 1514 2 9 10 0.0013656865 1 0
11 1515 2 9 10 0.1276519061 1 0
11 1516 2 9 10 0.3799629163 1 0
11 1517 2 9 10 0.2760995705 1 0
11 1518 2 9 10 2.0116747187 1 0
11 1519 2 9 10 3.4393940215 1 0
11 1520 2 9 10 4.5592588276 1 0
11 1521 2 9 10 9.4889740809 1 0
11 1522 2 9 10 8.2459284187 1 0
11 1523 2 9 10 8.9574856242 1 0
11 1524 2 9 10 11.6236456974 1 0
11 1525 2 9 10 0.3613209806 1 0
11 1526 2 9 10 0.1204403089 1 0
11 1554 2 9 10 0.8682697229 1 0
11 1555 2 9 10 1.6417270106 1 0
11 1556 2 9 10 2.320372942 1 0
11 1557 2 9 10 1.5672136463 1 0
11 1558 2 9 10 23.4099461431 1 0
11 1559 2 9 10 25.7388043644 1 0
11 1560 2 9 10 8.5537861522 1 0
11 1561 2 9 10 1.0791280212 1 0
11 1562 2 9 10 30.5490929137 1 0
11 1563 2 9 10 30.3318009298 1 0
11 1564 2 9 10 0.4272807691 1 0
11 1579 2 9 10 0.8046951345 1 0
11 1580 2 9 10 2.4140854036 1 0
11 1581 2 9 10 0.7015711286 1 0
11 1582 2 9 10 0.2681085512 1 0
11 1583 2 9 10 0.0625496007 1 0
11 1584 2 9 10 0.0848941693 1 0
11 1585 2 9 10 0.0871192017 1 0
11 1586 2 9 10 4.992536206 1 0
11 1587 2 9 10 5.1495297857 1 0
11 1588 2 9 10 0.5581019909 1 0
11 1589 2 9 10 2.948727046 1 0
11 1590 2 9 10 5.7753737489 1 0
11 1591 2 9 10 4.9275595425 1 0
11 1592 2 9 10 0.4052956475 1 0
11 1593 2 9 10 14.3334810332 1 0
11 1594 2 9 10 6.3069161524 1 0
11 1595 2 9 10 3.0272901903 1 0
11 1596 2 9 10 4.4946047655 1 0
11 1597 2 9 10 22.3747409999 1 0
11 1598 2 9 10 17.693973125 1 0
11 1599 2 9 10 10.7953531896 1 0
11 1600 2 9 10 1.6788952201 1 0
11 1601 2 9 10 0.6415742866 1 0
11 1602 2 9 10 2.4003689112 1 0
11 1603 2 9 10 3.525482733 1 0
11 1604 2 9 10 4.0169173702 1 0
11 1605 2 9 10 12.204689609 1 0
11 1606 2 9 10 5.2976383411 1 0
11 1607 2 9 10 1.4150256401 1 0
11 1608 2 9 10 0.5568520455 1 0
11 1609 2 9 10 0.6324901988 1 0
11 1610 2 9 10 0.8341020298 1 0
11 1611 2 9 10 0.8318864381 1 0
11 1612 2 9 10 0.6258445027 1 0
11 1613 2 9 10 0.4998806433 1 0
11 1614 2 9 10 1.0309746416 1 0
11 1615 2 9 10 1.4822265268 1 0
11 1616 2 9 10 1.8536367305 1 0
11 1617 2 9 10 3.4049037271 1 0
11 1618 2 9 10 1.9878362036 1 0
11 1619 2 9 10 0.8528684744 1 0
11 1638 2 9 10 0.0181333422 1 0
11 1639 2 9 10 0.0181333422 1 0
11 1650 2 9 10 0.2499921644 1 0
11 1651 2 9 10 1.0768293516 1 0
11 1652 2 9 10 2.4805126944 1 0
11 1653 2 9 10 7.8562011466 1 0
11 1654 2 9 10 5.7748180978 1 0
11 1655 2 9 10 3.3434826917 1 0
11 1656 2 9 10 0.5621954679 1 0
11 1657 2 9 10 0.070925476 1 0
11 1658 2 9 10 9.191625168 1 0
11 1659 2 9 10 9.3371302548 1 0
11 1660 2 9 10 0.50744106 1 0
11 1675 2 9 10 0.062530072 1 0
11 1676 2 9 10 0.187590162 1 0
11 1677 2 9 10 0.0914432469 1 0
11 1678 2 9 10 0.0327322518 1 0
11 1679 2 9 10 0.0041110587 1 0
11 1680 2 9 10 0.0055796497 1 0
11 1681 2 9 10 0.006560962 1 0
11 1682 2 9 10 0.3853882837 1 0
11 1683 2 9 10 0.4186424431 1 0
11 1684 2 9 10 0.1063237476 1 0
11 1685 2 9 10 0.1950752151 1 0
11 1686 2 9 10 0.4519004866 1 0
11 1687 2 9 10 0.4281123038 1 0
11 1688 2 9 10 0.1237103971 1 0
11 1689 2 9 10 2.9395242754 1 0
11 1690 2 9 10 3.5392574878 1 0
11 1691 2 9 10 3.2102272861 1 0
11 1692 2 9 10 1.9524331307 1 0
11 1693 2 9 10 18.9460602571 1 0
11 1694 2 9 10 17.5571966171 1 0
11 1695 2 9 10 16.1940224041 1 0
11 1696 2 9 10 14.8565591967 1 0
11 1697 2 9 10 0.2084279988 1 0
11 1698 2 9 10 4.5470010544 1 0
11 1699 2 9 10 6.1893392813 1 0
11 1700 2 9 10 5.135441061 1 0
11 1701 2 9 10 4.9620741129 1 0
11 1702 2 9 10 3.3751639806 1 0
11 1703 2 9 10 3.4327720619 1 0
11 1704 2 9 10 5.1349005149 1 0
11 1705 2 9 10 2.0079362112 1 0
11 1706 2 9 10 0.8518769338 1 0
11 1707 2 9 10 0.9351566396 1 0
11 1708 2 9 10 2.2577747893 1 0
11 1709 2 9 10 0.6553862647 1 0
11 1710 2 9 10 9.338705499 1 0
11 1711 2 9 10 10.4048382954 1 0
11 1712 2 9 10 3.8537970618 1 0
11 1713 2 9 10 10.8396326555 1 0
11 1714 2 9 10 3.6848256923 1 0
11 1715 2 9 10 0.0716162097 1 0
11 1734 2 9 10 1.1378765362 1 0
11 1735 2 9 10 1.1378765362 1 0
11 1746 2 9 10 0.0272328102 1 0
11 1747 2 9 10 0.2840308709 1 0
11 1748 2 9 10 0.7703941931 1 0
11 1749 2 9 10 14.8364154923 1 0
11 1750 2 9 10 20.9528296007 1 0
11 1751 2 9 10 18.2419315146 1 0
11 1752 2 9 10 6.7037428126 1 0
11 1753 2 9 10 2.1684821823 1 0
11 1754 2 9 10 1.8313087235 1 0
11 1755 2 9 10 1.5218115493 1 0
11 1756 2 9 10 1.2399890412 1 0
11 1757 2 9 10 1.2984823882 1 0
11 1758 2 9 10 5.0748961203 1 0
11 1759 2 9 10 4.7536326275 1 0
11 1760 2 9 10 0.3346954163 1 0
11 1771 2 9 10 0.0433311796 1 0
11 1772 2 9 10 0.1299935173 1 0
11 1773 2 9 10 0.0089312945 1 0
11 1774 2 9 10 0.0029770987 1 0
11 1777 2 9 10 0.0034364847 1 0
11 1778 2 9 10 0.0353549794 1 0
11 1779 2 9 10 0.0374863495 1 0
11 1780 2 9 10 0.0098305647 1 0
11 1781 2 9 10 0.0001793799 1 0
11 1782 2 9 10 0.0102078573 1 0
11 1783 2 9 10 0.0147155587 1 0
11 1784 2 9 10 0.0137024825 1 0
11 1785 2 9 10 0.3100863803 1 0
11 1786 2 9 10 5.7149372412 1 0
11 1787 2 9 10 7.7759176414 1 0
11 1788 2 9 10 6.4930323282 1 0
11 1789 2 9 10 2.6634271325 1 0
11 1790 2 9 10 2.3822778794 1 0
11 1791 2 9 10 2.7536438468 1 0
11 1792 2 9 10 3.7775228766 1 0
11 1793 2 9 10 0.0234688937 1 0
11 1794 2 9 10 0.6900885697 1 0
11 1795 2 9 10 4.6024706879 1 0
11 1796 2 9 10 11.7606164135 1 0
11 1797 2 9 10 4.868860119 1 0
11 1798 2 9 10 2.6945980854 1 0
11 1799 2 9 10 1.5218800616 1 0
11 1800 2 9 10 1.3507076661 1 0
11 1801 2 9 10 0.3676367926 1 0
11 1802 2 9 10 1.036663323 1 0
11 1803 2 9 10 1.1205747449 1 0
11 1804 2 9 10 0.6193708965 1 0
11 1805 2 9 10 1.7341636323 1 0
11 1806 2 9 10 2.5684695807 1 0
11 1807 2 9 10 2.1947315761 1 0
11 1808 2 9 10 0.6129517766 1 0
11 1809 2 9 10 1.5778988727 1 0
11 1810 2 9 10 0.5281629653 1 0
11 1811 2 9 10 0.0021966321 1 0
11 1827 2 9 10 0.0054636265 1 0
11 1828 2 9 10 0.0163908794 1 0
11 1830 2 9 10 0.2594354295 1 0
11 1831 2 9 10 0.2594354295 1 0
11 1843 2 9 10 0.0336508404 1 0
11 1844 2 9 10 0.1009525427 1 0
11 1845 2 9 10 3.5258015581 1 0
11 1846 2 9 10 6.2631006283 1 0
11 1847 2 9 10 6.86682374 1 0
11 1848 2 9 10 5.3369714324 1 0
11 1849 2 9 10 1.5292243678 1 0
11 1850 2 9 10 0.5337414874 1 0
11 1851 2 9 10 0.2458249423 1 0
11 1852 2 9 10 0.6654753798 1 0
11 1853 2 9 10 0.2967209731 1 0
11 1854 2 9 10 1.4046468311 1 0
11 1855 2 9 10 1.6597662535 1 0
11 1856 2 9 10 1.0620781611 1 0
11 1865 2 9 10 0.0003959081 1 0
11 1866 2 9 10 0.0186464132 1 0
11 1867 2 9 10 0.1289528851 1 0
11 1868 2 9 10 0.3313153847 1 0
11 1869 2 9 10 0.0005786584 1 0
11 1870 2 9 10 0.0917729153 1 0
11 1871 2 9 10 0.0950345877 1 0
11 1872 2 9 10 0.0103637309 1 0
11 1873 2 9 10 0.0017919988 1 0
11 1874 2 9 10 0.0204259158 1 0
11 1875 2 9 10 0.0198285746 1 0
11 1881 2 9 10 1.141652267 1 0
11 1882 2 9 10 1.6762108314 1 0
11 1883 2 9 10 2.559950315 1 0
11 1884 2 9 10 3.7928664021 1 0
11 1885 2 9 10 1.1197267025 1 0
11 1886 2 9 10 0.747369734 1 0
11 1887 2 9 10 0.5083447754 1 0
11 1888 2 9 10 0.4026511255 1 0
11 1890 2 9 10 0.0161137713 1 0
11 1891 2 9 10 1.4716988249 1 0
11 1892 2 9 10 4.366754821 1 0
11 1893 2 9 10 4.7748191219 1 0
11 1894 2 9 10 2.7520766946 1 0
11 1895 2 9 10 1.2085381048 1 0
11 1896 2 9 10 0.1442024893 1 0
11 1897 2 9 10 0.0423302954 1 0
11 1898 2 9 10 1.3538376546 1 0
11 1899 2 9 10 3.1649918844 1 0
11 1900 2 9 10 5.4757914419 1 0
11 1901 2 9 10 0.7161626368 1 0
11 1902 2 9 10 0.4012043824 1 0
11 1903 2 9 10 0.1695624637 1 0
11 1904 2 9 10 0.021237145 1 0
11 1905 2 9 10 2.7020324826 1 0
11 1906 2 9 10 0.900677674 1 0
11 1911 2 9 10 0.0335523876 1 0
11 1912 2 9 10 0.1006571844 1 0
11 1923 2 9 10 0.0018071287 1 0
11 1924 2 9 10 0.0054213862 1 0
11 1941 2 9 10 0.1275293392 1 0
11 1942 2 9 10 0.5330930479 1 0
11 1943 2 9 10 0.9184914196 1 0
11 1944 2 9 10 1.2837247241 1 0
11 1945 2 9 10 1.9252105381 1 0
11 1946 2 9 10 0.909224992 1 0
11 1947 2 9 10 0.5203807736 1 0
11 1948 2 9 10 0.7586775055 1 0
11 1949 2 9 10 6.524278267 1 0
11 1950 2 9 10 6.9043814448 1 0
11 1951 2 9 10 5.6467647741 1 0
11 1952 2 9 10 2.7514325708 1 0
11 1953 2 9 10 0.1584396755 1 0
11 1954 2 9 10 0.0528132216 1 0
11 1961 2 9 10 0.0001309491 1 0
11 1962 2 9 10 0.0061674207 1 0
11 1963 2 9 10 0.0551842014 1 0
11 1964 2 9 10 0.1471812652 1 0
11 1965 2 9 10 0.04751314 1 0
11 1966 2 9 10 0.1518608193 1 0
11 1967 2 9 10 0.1918919272 1 0
11 1968 2 9 10 0.1676063557 1 0
11 1969 2 9 10 0.1387035925 1 0
11 1970 2 9 10 0.6884119058 1 0
11 1971 2 9 10 0.7008800711 1 0
11 1972 2 9 10 0.1761093294 1 0
11 1973 2 9 10 0.0373097441 1 0
11 1974 2 9 10 0.029258763 1 0
11 1975 2 9 10 0.0223158582 1 0
11 1976 2 9 10 0.0164810297 1 0
11 1977 2 9 10 0.561281071 1 0
11 1978 2 9 10 0.2286681059 1 0
11 1979 2 9 10 0.4017705532 1 0
11 1980 2 9 10 1.0805883589 1 0
11 1981 2 9 10 0.4705835836 1 0
11 1982 2 9 10 0.2811906302 1 0
11 1983 2 9 10 0.125993638 1 0
11 1984 2 9 10 0.0049927126 1 0
11 1987 2 9 10 0.2424513844 1 0
11 1988 2 9 10 0.7273544228 1 0
11 1989 2 9 10 6.2142356915 1 0
11 1990 2 9 10 3.0936074298 1 0
11 1991 2 9 10 1.0221942739 1 0
11 1993 2 9 10 0.0431900173 1 0
11 1994 2 9 10 1.5658682152 1 0
11 1995 2 9 10 4.9429548567 1 0
11 1996 2 9 10 10.1744480485 1 0
11 1997 2 9 10 1.2070561885 1 0
11 1998 2 9 10 0.4023520988 1 0
11 1999 2 9 10 0.1255735009 1 0
11 2000 2 9 10 0.3767205027 1 0
11 2001 2 9 10 1.9812660329 1 0
11 2002 2 9 10 0.6666001689 1 0
11 2003 2 9 10 0.0061782263 1 0
11 2006 2 9 10 0.2480447958 1 0
11 2007 2 9 10 0.2591423909 1 0
11 2008 2 9 10 0.033293001 1 0
11 2039 2 9 10 0.0037920232 1 0
11 2040 2 9 10 0.011376068 1 0
11 2041 2 9 10 0.7172636893 1 0
11 2042 2 9 10 0.9272000383 1 0
11 2043 2 9 10 1.4235411295 1 0
11 2044 2 9 10 2.2062848052 1 0
11 2045 2 9 10 5.5205294549 1 0
11 2046 2 9 10 4.8668818929 1 0
11 2047 2 9 10 4.6763550334 1 0
11 2048 2 9 10 4.9489456397 1 0
11 2049 2 9 10 0.117882749 1 0
11 2050 2 9 10 0.0392942497 1 0
11 2059 2 9 10 0.0070973219 1 0
11 2060 2 9 10 0.0212919656 1 0
11 2061 2 9 10 0.1274726951 1 0
11 2062 2 9 10 0.1817650494 1 0
11 2063 2 9 10 0.2442385852 1 0
11 2064 2 9 10 0.3148935723 1 0
11 2065 2 9 10 1.0638109297 1 0
11 2066 2 9 10 1.771082608 1 0
11 2067 2 9 10 1.4746092503 1 0
11 2068 2 9 10 0.1743884291 1 0
11 2069 2 9 10 0.0168614836 1 0
11 2070 2 9 10 0.0221567369 1 0
11 2071 2 9 10 0.0190190178 1 0
11 2072 2 9 10 0.0074483046 1 0
11 2073 2 9 10 0.0839683357 1 0
11 2074 2 9 10 0.1634229496 1 0
11 2075 2 9 10 0.1896166704 1 0
11 2076 2 9 10 0.1625498219 1 0
11 2077 2 9 10 0.0540420954 1 0
11 2078 2 9 10 0.0183656907 1 0
11 2079 2 9 10 0.0003516579 1 0
11 2083 2 9 10 0.0180688057 1 0
11 2084 2 9 10 0.0542064171 1 0
11 2085 2 9 10 3.695290816 1 0
11 2086 2 9 10 1.8397405955 1 0
11 2087 2 9 10 0.6079768103 1 0
11 2089 2 9 10 0.0180408128 1 0
11 2090 2 9 10 1.9989815955 1 0
11 2091 2 9 10 3.6070571831 1 0
11 2092 2 9 10 4.8422660056 1 0
11 2093 2 9 10 1.5011882586 1 0
11 2094 2 9 10 0.5003961581 1 0
11 2095 2 9 10 0.1020785186 1 0
11 2096 2 9 10 0.3062355017 1 0
11 2097 2 9 10 1.3232115635 1 0
11 2098 2 9 10 0.5684689317 1 0
11 2099 2 9 10 0.1327479828 1 0
11 2100 2 9 10 0.0160482961 1 0
11 2102 2 9 10 0.112099445 1 0
11 2103 2 9 10 0.112099445 1 0
11 2105 2 9 10 0.002743394 1 0
11 2106 2 9 10 0.0028152559 1 0
11 2107 2 9 10 0.0019007926 1 0
11 2109 2 9 10 0.0026485659 1 0
11 2110 2 9 10 0.0061655164 1 0
11 2111 2 9 10 0.0052826595 1 0
11 2137 2 9 10 0.0010252304 1 0
11 2138 2 9 10 0.3395965295 1 0
11 2139 2 9 10 1.2404821142 1 0
11 2140 2 9 10 2.7036821732 1 0
11 2141 2 9 10 3.9185579384 1 0
11 2142 2 9 10 1.8877040827 1 0
11 2143 2 9 10 1.3905171069 1 0
11 2144 2 9 10 2.4269953926 1 0
11 2145 2 9 10 0.1089084967 1 0
11 2146 2 9 10 0.0651576548 1 0
11 2147 2 9 10 0.0288548153 1 0
11 2157 2 9 10 0.0633576146 1 0
11 2158 2 9 10 0.0879644388 1 0
11 2159 2 9 10 0.3759824038 1 0
11 2160 2 9 10 0.9274115094 1 0
11 2161 2 9 10 2.191364222 1 0
11 2162 2 9 10 17.8929501983 1 0
11 2163 2 9 10 17.2097527822 1 0
11 2164 2 9 10 0.1417548189 1 0
11 2166 2 9 10 0.0053398338 1 0
11 2167 2 9 10 0.0053398338 1 0
11 2170 2 9 10 0.0784851913 1 0
11 2171 2 9 10 0.0839348888 1 0
11 2172 2 9 10 0.0163491246 1 0
11 2173 2 9 10 0.0095811151 1 0
11 2174 2 9 10 0.003193705 1 0
11 2179 2 9 10 0.0072608883 1 0
11 2180 2 9 10 0.0217826596 1 0
11 2181 2 9 10 0.8692914737 1 0
11 2182 2 9 10 0.4732342555 1 0
11 2183 2 9 10 0.183470359 1 0
11 2185 2 9 10 0.0010595923 1 0
11 2186 2 9 10 1.4092630518 1 0
11 2187 2 9 10 2.9630164526 1 0
11 2188 2 9 10 4.6623197159 1 0
11 2189 2 9 10 2.6929176452 1 0
11 2190 2 9 10 1.4937047699 1 0
11 2191 2 9 10 0.7536620791 1 0
11 2192 2 9 10 0.4727874149 1 0
11 2193 2 9 10 0.522577484 1 0
11 2194 2 9 10 0.2486714949 1 0
11 2195 2 9 10 0.0776763682 1 0
11 2196 2 9 10 0.0095922874 1 0
11 2201 2 9 10 0.001639765 1 0
11 2202 2 9 10 0.0016827179 1 0
11 2203 2 9 10 0.0011361292 1 0
11 2205 2 9 10 0.0015830837 1 0
11 2206 2 9 10 0.0036852125 1 0
11 2207 2 9 10 0.0031575165 1 0
11 2231 2 9 10 0.0003736902 1 0
11 2232 2 9 10 0.0011210705 1 0
11 2233 2 9 10 0.0031785088 1 0
11 2234 2 9 10 0.0984091707 1 0
11 2235 2 9 10 0.895343962 1 0
11 2236 2 9 10 2.3939837777 1 0
11 2237 2 9 10 1.848557647 1 0
11 2238 2 9 10 0.6380175795 1 0
11 2239 2 9 10 0.0546670681 1 0
11 2240 2 9 10 0.0985055196 1 0
11 2241 2 9 10 0.070223791 1 0
11 2242 2 9 10 0.0922127968 1 0
11 2243 2 9 10 0.1812037338 1 0
11 2244 2 9 10 0.3371968177 1 0
11 2254 2 9 10 0.0094400498 1 0
11 2255 2 9 10 0.2121953138 1 0
11 2256 2 9 10 0.6082659647 1 0
11 2257 2 9 10 1.236556951 1 0
11 2258 2 9 10 13.9042485797 1 0
11 2259 2 9 10 13.5227913394 1 0
11 2260 2 9 10 0.09218728 1 0
11 2265 2 9 10 0.1624649638 1 0
11 2266 2 9 10 0.2593774907 1 0
11 2267 2 9 10 0.2053955459 1 0
11 2268 2 9 10 0.0005193051 1 0
11 2269 2 9 10 0.0064960318 1 0
11 2270 2 9 10 0.002165343 1 0
11 2273 2 9 10 0.0027390955 1 0
11 2274 2 9 10 0.0009130315 1 0
11 2275 2 9 10 0.0056366282 1 0
11 2276 2 9 10 0.0169098953 1 0
11 2278 2 9 10 0.0075025858 1 0
11 2279 2 9 10 0.0075025858 1 0
11 2282 2 9 10 0.458059907 1 0
11 2283 2 9 10 2.4030727207 1 0
11 2284 2 9 10 5.8350388186 1 0
11 2285 2 9 10 1.6845439809 1 0
11 2286 2 9 10 1.0927015549 1 0
11 2287 2 9 10 0.8815109447 1 0
11 2288 2 9 10 1.0509710714 1 0
11 2289 2 9 10 0.0610550069 1 0
11 2290 2 9 10 0.0302564859 1 0
11 2291 2 9 10 0.0552718648 1 0
11 2292 2 9 10 0.1361011489 1 0
11 2293 2 9 10 0.0069698835 1 0
11 2294 2 9 10 0.0023232936 1 0
11 2301 2 9 10 0.0041349571 1 0
11 2302 2 9 10 0.0013783192 1 0
11 2327 2 9 10 0.0003736902 1 0
11 2328 2 9 10 0.0011210705 1 0
11 2329 2 9 10 0.0031785088 1 0
11 2330 2 9 10 0.2258887171 1 0
11 2331 2 9 10 0.8639318673 1 0
11 2332 2 9 10 1.9173084229 1 0
11 2333 2 9 10 0.0167551923 1 0
11 2334 2 9 10 0.0824863115 1 0
11 2335 2 9 10 0.1215798794 1 0
11 2336 2 9 10 0.1340357988 1 0
11 2337 2 9 10 0.1609837487 1 0
11 2338 2 9 10 0.128075226 1 0
11 2339 2 9 10 0.2226249406 1 0
11 2340 2 9 10 0.4446330006 1 0
11 2341 2 9 10 0.4404719284 1 0
11 2342 2 9 10 0.9283242879 1 0
11 2343 2 9 10 0.781694412 1 0
11 2344 2 9 10 0.000581756 1 0
11 2346 2 9 10 0.0002234211 1 0
11 2347 2 9 10 0.0008363764 1 0
11 2348 2 9 10 0.0018388661 1 0
11 2349 2 9 10 0.0003350817 1 0
11 2350 2 9 10 0.0001116939 1 0
11 2354 2 9 10 0.7483655904 1 0
11 2355 2 9 10 1.9407417981 1 0
11 2356 2 9 10 3.577129702 1 0
11 2357 2 9 10 0.2006046997 1 0
11 2358 2 9 10 0.0700422603 1 0
11 2359 2 9 10 0.0084077092 1 0
11 2360 2 9 10 0.0157010465 1 0
11 2361 2 9 10 0.1875827173 1 0
11 2362 2 9 10 0.3580819118 1 0
11 2363 2 9 10 0.2995401746 1 0
11 2364 2 9 10 0.0119575381 1 0
11 2367 2 9 10 0.0027392055 1 0
11 2368 2 9 10 0.0082176172 1 0
11 2369 2 9 10 0.0027390955 1 0
11 2370 2 9 10 0.0009130315 1 0
11 2374 2 9 10 0.0002242765 1 0
11 2375 2 9 10 0.0002242765 1 0
11 2377 2 9 10 0.0010092341 1 0
11 2378 2 9 10 0.0428157943 1 0
11 2379 2 9 10 1.2868584889 1 0
11 2380 2 9 10 3.7331371358 1 0
11 2381 2 9 10 0.4846480323 1 0
11 2382 2 9 10 0.2941933536 1 0
11 2383 2 9 10 0.4126596442 1 0
11 2384 2 9 10 0.8400469581 1 0
11 2385 2 9 10 0.1200916513 1 0
11 2386 2 9 10 0.0592373801 1 0
11 2387 2 9 10 0.0652713744 1 0
11 2388 2 9 10 0.1381936342 1 0
11 2389 2 9 10 0.0088609156 1 0
11 2390 2 9 10 0.0244921335 1 0
11 2391 2 9 10 0.0228505564 1 0
11 2392 2 9 10 0.0039361424 1 0
11 2393 2 9 10 0.0071068866 1 0
11 2394 2 9 10 0.0023689633 1 0
11 2397 2 9 10 0.0041349571 1 0
11 2398 2 9 10 0.0013783192 1 0
11 2402 2 9 10 0.0034503145 1 0
11 2403 2 9 10 0.0035462792 1 0
11 2404 2 9 10 0.0002878931 1 0
11 2426 2 9 10 0.165384722 1 0
11 2427 2 9 10 0.5590061379 1 0
11 2428 2 9 10 1.1808645176 1 0
11 2429 2 9 10 0.0498463355 1 0
11 2430 2 9 10 0.1376189398 1 0
11 2431 2 9 10 0.2059750415 1 0
11 2432 2 9 10 0.2549144787 1 0
11 2433 2 9 10 0.1981604818 1 0
11 2434 2 9 10 0.1140446018 1 0
11 2435 2 9 10 0.1099871613 1 0
11 2436 2 9 10 0.1859881063 1 0
11 2437 2 9 10 0.7203478231 1 0
11 2438 2 9 10 2.4601596767 1 0
11 2439 2 9 10 2.597571677 1 0
11 2440 2 9 10 1.1325811264 1 0
11 2442 2 9 10 0.0002878024 1 0
